Number of Children,Number of Vehicles,Gender,Education level,Marital status,Savings Account,Savings Account Subgroup,Health Insurance,Lending,Payment,Service,Business Lending,Deposit Account,Deposit Account Balance,Deposit Account Transactions,Deposit Account Transactions AVG,Deposit Account Transactions MIN,Deposit Account Transactions MAX,Deposit Account Inflow,Deposit Account Inflow MIN,Deposit Account Inflow MAX,Deposit Account Outflow,Deposit Account Outflow MIN,Deposit Account Outflow MAX,Deposit Account Inflow Amount,Deposit Account Outflow Amount,Age,Region,Occupation Group,CUST_ID,Demog Summary
0.0,0.0,Male,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,31,Central,Student,992,"This individual is a young adult male pursuing academic or professional growth as a student, residing in the Central region. With a high school education as his foundation, he is likely focused on advancing his skills or qualifications. Being single and without children, his lifestyle may center around personal development and exploration, reflecting the flexibility and independence typical of his life stage."
0.0,0.0,Male,less than high school,single,4.0,4.0,1.0,0.0,4.0,1.0,0.0,1.0,15028.72,25.0,1.32,1.0,3.0,7.0,1.0,2.0,18.0,1.0,3.0,63810.0,48848.2,49,Central,Entrepreneur,877,"This individual reflects a mid-life male entrepreneur residing in the Central region, navigating his career with a focus on independent ventures. With an educational background that includes less than a high school diploma, he brings a practical, hands-on approach to his professional endeavors. As a single person without children, his lifestyle is likely centered around personal growth and business pursuits, unencumbered by familial responsibilities."
0.0,0.0,Female,others,single,4.0,4.0,2.0,0.0,4.0,1.0,0.0,2.0,74699.38,105.0,3.5,1.0,8.0,12.0,1.0,2.0,93.0,1.0,8.0,25179.0,28052.58,26,Central,Student,1220,"This individual is a young adult female pursuing her studies in the Central region, reflecting a transitional phase in life focused on personal and academic growth. With an educational background categorized as ""others,"" she may be exploring diverse learning opportunities outside traditional paths. Being single and without children, her current lifestyle likely allows for flexibility and independence, aligning with the exploratory nature of her student occupation."
0.0,0.0,Female,high school,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,34,Central,Homemaker,5,"This individual is a 34-year-old married woman residing in the Central region, dedicating her time to managing her household as a homemaker. With a high school education, she brings a practical and grounded perspective to her daily responsibilities. Although she currently has no children, her life stage reflects a focus on maintaining a stable and organized home environment."
0.0,1.0,Male,bachelor's degree,single,4.0,4.0,1.0,0.0,4.0,1.0,0.0,1.0,658.69,49.0,2.23,1.0,5.0,12.0,1.0,2.0,37.0,1.0,4.0,93228.0,93078.36,40,Central,Entrepreneur,1596,"This customer represents a mid-career male entrepreneur based in the central region, navigating professional growth with the foundation of a bachelor's degree. As a single individual without children, he is likely focused on personal and business aspirations, balancing the demands of his entrepreneurial endeavors with opportunities for self-development and networking."
0.0,0.0,Female,bachelor's degree,single,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,154.0,8.56,2.0,47.0,65.0,1.0,19.0,89.0,1.0,28.0,28625.0,28625.0,28,Central,Corporate Employee,3125,"This individual is a young professional woman working in the corporate sector, residing in the Central region. With a bachelor's degree, she is likely focused on advancing her career and building her professional skills. Currently single and without children, her lifestyle may center around personal growth, social connections, and exploring opportunities that align with her ambitions."
0.0,Unknown,Female,others,single,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,345.48,146.0,5.03,1.0,9.0,13.0,1.0,3.0,133.0,1.0,9.0,7844.0,7688.79,22,Northeastern,Student,2661,"This customer represents a young, single female pursuing her studies in the Northeastern region. As a student, her educational background falls outside traditional classifications, reflecting a unique academic path. With no children and an independent lifestyle, she is likely focused on personal growth and future opportunities."
0.0,1.0,Female,high school,married - registered,3.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,12317.74,94.0,3.13,1.0,7.0,18.0,1.0,3.0,76.0,1.0,6.0,64775.0,53971.54,43,Southern,Entrepreneur,838,"This customer represents a mid-career female entrepreneur based in the Southern region, navigating life with the practical foundation of a high school education. As a married individual in a registered partnership, she balances her professional pursuits with a child-free household, allowing her to focus on personal and business growth."
0.0,Unknown,Male,others,others,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,39014.96,6.0,1.5,1.0,3.0,3.0,1.0,2.0,3.0,1.0,1.0,4300.0,1249.35,64,Central,Corporate Employee,3414,"This individual is a seasoned male professional in the corporate sector, residing in the Central region. At 64 years old, he represents a later stage in life, with a non-traditional educational background and an undefined marital status. With no children, his personal responsibilities outside of work may be minimal, allowing him to focus on career or other pursuits."
0.0,1.0,Male,high school,married - registered,3.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,143656.99,17.0,1.31,1.0,3.0,11.0,1.0,2.0,6.0,1.0,2.0,218040.0,125821.52,53,Central,Entrepreneur,2618,"This individual reflects a mid-life male entrepreneur residing in the Central region, whose career likely benefits from the practical foundation of a high school education. As a married man in a registered partnership, he navigates life without the responsibilities of raising children, allowing him to focus on his business endeavors and personal pursuits."
0.0,0.0,Female,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,38,Northeastern,Corporate Employee,1149,"This individual is a career-focused 38-year-old woman working as a corporate employee in the bustling Northeastern region. With a high school education shaping her foundational skills, she has built a professional life that reflects her dedication and independence. Currently single and without children, she is likely in a phase of life where personal growth and career advancement take center stage, allowing her to fully engage with opportunities in her field and community."
0.0,0.0,Female,high school,single,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,3.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,Central,Freelancer,3262,"This individual is a career-focused 34-year-old woman working as a freelancer, residing in the Central region. With a high school education, she has carved out an independent lifestyle, balancing the flexibility of her profession with the opportunities in her area. Currently single and without children, she is in a phase of life where personal growth and professional development take center stage."
0.0,Unknown,Male,others,married - registered,4.0,4.0,2.0,0.0,1.0,0.0,0.0,1.0,38.12,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,13253.0,13214.88,49,Central,Corporate Employee,575,"This individual reflects a mid-life male corporate professional residing in the Central region. With a non-traditional educational background, he has established stability through a registered marriage but does not have children. His career in the corporate sector suggests a structured and goal-oriented lifestyle, likely balancing professional ambitions with personal commitments in a central urban environment."
0.0,0.0,Male,high school,single,7.0,7.0,4.0,2.0,4.0,0.0,0.0,1.0,9796.52,96.0,3.43,1.0,8.0,31.0,1.0,7.0,65.0,1.0,7.0,102331.0,104277.23,32,Central,Corporate Employee,3770,"This individual reflects a young professional male navigating the early stages of his corporate career in the Central region. With a high school education shaping his foundational skills, he is currently single and without children, allowing him to focus on personal and career growth. His life stage suggests a balance between building financial stability and exploring opportunities for advancement within the corporate sector."
0.0,0.0,Female,bachelor's degree,married - registered,5.0,5.0,1.0,2.0,2.0,1.0,0.0,1.0,9.48,25.0,1.92,1.0,6.0,10.0,1.0,2.0,15.0,1.0,4.0,83530.0,84651.18,47,Central,Corporate Employee,3737,"This individual reflects a mid-career professional woman working in the corporate sector and residing in the Central region. At 47 years old, she holds a bachelor's degree, which underscores her educational foundation for navigating a structured professional environment. Married and registered, she shares her life with a partner but does not have children, allowing her to focus on personal and career growth."
0.0,0.0,Female,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,32,Central,Student,51,"This individual is a 32-year-old woman navigating life as a student in the Central region. With a high school education as her academic foundation, she is focused on personal and professional growth while balancing the demands of her studies. Currently single and without children, her lifestyle reflects the independence and flexibility often associated with this stage of life."
0.0,Unknown,Female,Unknown,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,Northern,Corporate Employee,834,"This individual is a young, single woman working in the corporate sector and residing in the Northern region. While her educational background is unspecified, her current life stage reflects a focus on career development and personal growth. With no children, she likely has the flexibility to prioritize professional ambitions and explore opportunities for self-improvement and leisure."
0.0,0.0,Female,bachelor's degree,single,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,40.0,3.08,2.0,5.0,15.0,1.0,2.0,25.0,1.0,4.0,60427.18,60427.18,43,Eastern,Corporate Employee,3426,"This individual is a mid-career professional woman working in the corporate sector, residing in the Eastern region. At 43 years old, she holds a bachelor's degree, reflecting a solid educational foundation that supports her career trajectory. As a single individual with no children, her lifestyle likely emphasizes personal and professional growth, with fewer immediate family obligations shaping her priorities."
0.0,1.0,Female,master's degree,married,3.0,3.0,5.0,2.0,2.0,1.0,0.0,1.0,121391.22,22.0,2.0,1.0,7.0,9.0,1.0,3.0,13.0,1.0,4.0,148010.0,90509.99,41,Central,Corporate Employee,1907,"This customer represents an established, career-focused female corporate professional based in the Central region. With a master’s degree, she likely values education and continuous growth, which may influence her financial and lifestyle decisions. Married but without children, her household dynamics suggest a focus on personal and professional aspirations, potentially prioritizing travel, investments, or charitable contributions over family-oriented expenses."
0.0,0.0,Male,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,40,Central,Corporate Employee,972,"This individual represents a mid-career male corporate professional residing in the Central region. With a high school education as his academic foundation, he has built a career in the structured environment of the corporate sector. Currently single and without children, his lifestyle reflects the flexibility and independence often associated with this stage of life."
