Number of Children,Number of Vehicles,Gender,Education level,Marital status,Savings Account,Savings Account Subgroup,Health Insurance,Lending,Payment,Service,Business Lending,Deposit Account,Deposit Account Balance,Deposit Account Transactions,Deposit Account Transactions AVG,Deposit Account Transactions MIN,Deposit Account Transactions MAX,Deposit Account Inflow,Deposit Account Inflow MIN,Deposit Account Inflow MAX,Deposit Account Outflow,Deposit Account Outflow MIN,Deposit Account Outflow MAX,Deposit Account Inflow Amount,Deposit Account Outflow Amount,Age,Region,Occupation Group,CUST_ID,cluster
0.0,0.0,Male,others,single,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,37.0,Central,Corporate Employee,4179,8
0.0,,Male,others,others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,25.0,Northeastern,Student,1975,8
0.0,0.0,Female,others,single,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,0.63,30.0,2.31,1.0,4.0,10.0,1.0,2.0,20.0,1.0,4.0,2690.0,3962.49,30.0,Northeastern,Corporate Employee,1082,2
0.0,0.0,Male,vocational certificate/ diploma,married - registered,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,Southern,Corporate Employee,3676,6
0.0,,Male,,single,3.0,3.0,3.0,0.0,2.0,1.0,0.0,3.0,0.93,46.0,3.83,2.0,7.0,10.0,1.0,3.0,36.0,1.0,5.0,3578.0,3859.69,26.0,Central,Corporate Employee,1811,8
0.0,0.0,Female,high school,married - registered,5.0,5.0,1.0,2.0,4.0,0.0,0.0,1.0,1795.02,66.0,3.3,1.0,11.0,20.0,1.0,3.0,46.0,1.0,10.0,45175.81,53468.88,37.0,Eastern,Corporate Employee,831,0
0.0,,Female,bachelor's degree,married,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,11409.8,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07,0.01,71.0,Central,Professional,120,0
0.0,0.0,Male,high school,single,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,22056.03,128.0,4.27,1.0,10.0,26.0,1.0,3.0,102.0,1.0,10.0,43486.0,52737.0,24.0,Southern,Unemployed,657,1
0.0,,Male,,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,Northeastern,Student,4154,8
0.0,0.0,Female,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,33.0,Northeastern,Corporate Employee,4123,7
0.0,1.0,Female,bachelor's degree,married,4.0,4.0,4.0,0.0,3.0,1.0,0.0,2.0,142967.73,20.0,1.82,1.0,4.0,3.0,1.0,2.0,17.0,1.0,2.0,106100.0,184245.22,56.0,Central,Homemaker,1130,0
0.0,1.0,Female,bachelor's degree,married - registered,5.0,5.0,1.0,0.0,3.0,1.0,1.0,1.0,0.59,159.0,5.68,1.0,19.0,83.0,1.0,12.0,76.0,1.0,7.0,302590.0,303554.58,48.0,Central,Professional,636,0
0.0,1.0,Male,less than high school,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,39.0,Southern,Entrepreneur,370,1
0.0,0.0,Female,bachelor's degree,single,7.0,6.0,5.0,1.0,3.0,1.0,0.0,2.0,8055.51,45.0,2.65,1.0,9.0,7.0,1.0,2.0,38.0,1.0,8.0,40814.0,44564.93,47.0,Central,Corporate Employee,269,5
0.0,0.0,Male,vocational certificate,single,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,37.21,5.0,1.67,1.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,6466.42,6436.42,27.0,Central,Corporate Employee,2704,5
0.0,,Female,vocational certificate,married - registered,3.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,92.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,Central,Corporate Employee,3892,0
0.0,0.0,Female,vocational certificate/ diploma,single,4.0,4.0,1.0,0.0,4.0,1.0,0.0,1.0,1750.14,219.0,8.42,1.0,17.0,167.0,1.0,14.0,52.0,1.0,5.0,199090.0,205693.58,59.0,Central,Entrepreneur,2984,3
0.0,0.0,Male,master's degree,single,5.0,4.0,4.0,0.0,2.0,0.0,0.0,1.0,11754.73,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2465.68,20.0,49.0,Central,Other,2871,6
0.0,0.0,Male,high school,single,4.0,4.0,1.0,0.0,4.0,0.0,0.0,1.0,2240.86,15.0,1.88,1.0,3.0,3.0,1.0,1.0,12.0,1.0,2.0,13335.0,11525.0,53.0,Central,Corporate Employee,2915,1
0.0,0.0,Female,high school,married,3.0,3.0,2.0,0.0,2.0,2.0,0.0,2.0,20.11,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.22,33.0,Southern,Entrepreneur,47,3
0.0,,Male,others,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,22.0,Southern,Student,3422,8
0.0,0.0,Female,bachelor's degree,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,56.0,Central,Corporate Employee,4191,5
0.0,0.0,Male,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,31.0,Central,Student,992,1
0.0,0.0,Male,less than high school,single,4.0,4.0,1.0,0.0,4.0,1.0,0.0,1.0,15028.72,25.0,1.32,1.0,3.0,7.0,1.0,2.0,18.0,1.0,3.0,63810.0,48848.2,49.0,Central,Entrepreneur,877,1
0.0,0.0,Female,high school,married,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,66.0,Central,Freelancer,774,4
0.0,0.0,Female,others,single,4.0,4.0,2.0,0.0,4.0,1.0,0.0,2.0,74699.38,105.0,3.5,1.0,8.0,12.0,1.0,2.0,93.0,1.0,8.0,25179.0,28052.58,26.0,Central,Student,1220,2
0.0,,Male,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,Eastern,Student,1127,8
0.0,0.0,Female,high school,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,34.0,Central,Homemaker,5,7
0.0,,Female,,single,4.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,11119.42,566.0,18.26,7.0,29.0,430.0,5.0,26.0,136.0,2.0,10.0,452938.83,507029.58,28.0,Central,Corporate Employee,3692,2
0.0,,Female,,single,4.0,4.0,2.0,0.0,4.0,0.0,0.0,2.0,82.52,44.0,2.32,1.0,5.0,7.0,1.0,1.0,37.0,1.0,4.0,11905.0,14581.0,25.0,Northeastern,Corporate Employee,3052,2
0.0,1.0,Male,bachelor's degree,single,4.0,4.0,1.0,0.0,4.0,1.0,0.0,1.0,658.69,49.0,2.23,1.0,5.0,12.0,1.0,2.0,37.0,1.0,4.0,93228.0,93078.36,40.0,Central,Entrepreneur,1596,6
0.0,0.0,Female,bachelor's degree,single,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,154.0,8.56,2.0,47.0,65.0,1.0,19.0,89.0,1.0,28.0,28625.0,28625.0,28.0,Central,Corporate Employee,3125,5
0.0,0.0,Male,less than high school,single,3.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,51.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,Eastern,Corporate Employee,2312,1
0.0,1.0,Male,master's degree,single,5.0,5.0,1.0,1.0,2.0,1.0,0.0,1.0,7128.05,22.0,2.0,1.0,4.0,6.0,1.0,2.0,16.0,1.0,3.0,104370.0,97683.14,50.0,Central,Professional,3041,5
0.0,,Female,others,single,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,345.48,146.0,5.03,1.0,9.0,13.0,1.0,3.0,133.0,1.0,9.0,7844.0,7688.79,22.0,Northeastern,Student,2661,2
0.0,1.0,Female,bachelor's degree,married - registered,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,53.0,Southern,Professional,2492,0
0.0,0.0,Male,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,39.0,Central,Freelancer,3051,4
0.0,0.0,Male,bachelor's degree,single,2.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,40.0,Central,Corporate Employee,1078,5
0.0,0.0,Female,bachelor's degree,single,9.0,7.0,11.0,5.0,2.0,1.0,0.0,4.0,10128890.16,18.0,1.38,1.0,3.0,3.0,1.0,1.0,15.0,1.0,2.0,320000.0,1986638.0,30.0,Southern,Corporate Employee,3855,5
0.0,1.0,Female,high school,married - registered,3.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,12317.74,94.0,3.13,1.0,7.0,18.0,1.0,3.0,76.0,1.0,6.0,64775.0,53971.54,43.0,Southern,Entrepreneur,838,3
0.0,,Male,,,3.0,3.0,1.0,0.0,2.0,2.0,0.0,1.0,3.18,273.0,10.11,2.0,43.0,84.0,1.0,8.0,189.0,1.0,35.0,18693.0,18691.32,34.0,Southern,Corporate Employee,682,8
0.0,0.0,Male,high school,married - registered,3.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,6.97,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,20000.0,20000.0,31.0,Eastern,Corporate Employee,1716,6
0.0,,Male,others,others,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,39014.96,6.0,1.5,1.0,3.0,3.0,1.0,2.0,3.0,1.0,1.0,4300.0,1249.35,64.0,Central,Corporate Employee,3414,8
0.0,1.0,Male,high school,married - registered,3.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,143656.99,17.0,1.31,1.0,3.0,11.0,1.0,2.0,6.0,1.0,2.0,218040.0,125821.52,53.0,Central,Entrepreneur,2618,6
0.0,,Male,,single,4.0,4.0,1.0,0.0,4.0,1.0,0.0,1.0,9105.68,25.0,1.47,1.0,4.0,11.0,1.0,1.0,14.0,1.0,3.0,16639.0,13164.0,26.0,Central,Student,2362,8
0.0,0.0,Female,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,38.0,Northeastern,Corporate Employee,1149,7
0.0,0.0,Female,high school,single,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,3.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,Central,Freelancer,3262,4
0.0,,Male,others,married - registered,4.0,4.0,2.0,0.0,1.0,0.0,0.0,1.0,38.12,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,13253.0,13214.88,49.0,Central,Corporate Employee,575,8
0.0,0.0,Male,high school,single,7.0,7.0,4.0,2.0,4.0,0.0,0.0,1.0,9796.52,96.0,3.43,1.0,8.0,31.0,1.0,7.0,65.0,1.0,7.0,102331.0,104277.23,32.0,Central,Corporate Employee,3770,1
0.0,0.0,Female,bachelor's degree,married - registered,5.0,5.0,1.0,2.0,2.0,1.0,0.0,1.0,9.48,25.0,1.92,1.0,6.0,10.0,1.0,2.0,15.0,1.0,4.0,83530.0,84651.18,47.0,Central,Corporate Employee,3737,0
0.0,0.0,Female,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,32.0,Central,Student,51,7
1.0,0.0,Female,less than high school,married,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,102.39,12.0,1.5,1.0,3.0,4.0,1.0,1.0,8.0,1.0,3.0,9300.0,10630.0,67.0,Northeastern,Entrepreneur,854,3
0.0,,Male,,single,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,8.15,17.0,1.89,1.0,5.0,1.0,1.0,1.0,16.0,1.0,4.0,23953.0,31776.0,26.0,Eastern,Corporate Employee,1983,8
1.0,0.0,Female,others,married - registered,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,41.0,Northern,Entrepreneur,2775,3
0.0,0.0,Female,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,37.0,Central,Corporate Employee,1824,7
0.0,,Female,,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,Northern,Corporate Employee,834,2
0.0,0.0,Female,bachelor's degree,single,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,40.0,3.08,2.0,5.0,15.0,1.0,2.0,25.0,1.0,4.0,60427.18,60427.18,43.0,Eastern,Corporate Employee,3426,5
0.0,,Male,others,single,2.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,15.0,3.0,2.0,5.0,5.0,1.0,2.0,10.0,1.0,3.0,1400.0,1400.5,28.0,Central,Corporate Employee,1116,8
0.0,,Male,bachelor's degree,single,5.0,5.0,1.0,3.0,3.0,1.0,0.0,1.0,807.41,55.0,3.06,1.0,9.0,29.0,1.0,6.0,26.0,1.0,3.0,46292.0,55276.49,30.0,Southern,Corporate Employee,1167,5
0.0,0.0,Female,others,married - registered,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,42.0,Central,Professional,2519,2
0.0,1.0,Female,master's degree,married,3.0,3.0,5.0,2.0,2.0,1.0,0.0,1.0,121391.22,22.0,2.0,1.0,7.0,9.0,1.0,3.0,13.0,1.0,4.0,148010.0,90509.99,41.0,Central,Corporate Employee,1907,0
0.0,0.0,Male,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,40.0,Central,Corporate Employee,972,1
0.0,,Female,,single,3.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,723.05,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,50.0,24.0,Southern,Corporate Employee,2702,2
0.0,,Female,,single,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,136.63,488.0,15.74,6.0,29.0,155.0,1.0,12.0,333.0,4.0,20.0,79022.0,82664.0,41.0,Central,Corporate Employee,400,2
0.0,0.0,Female,high school,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,6091.95,11.0,1.83,1.0,5.0,2.0,1.0,1.0,9.0,1.0,5.0,6000.0,22462.0,29.0,Central,Student,2560,7
0.0,,Female,,married - registered,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,381.41,64.0,2.46,1.0,6.0,13.0,1.0,2.0,51.0,1.0,5.0,82900.0,98487.52,25.0,Central,Entrepreneur,3848,3
0.0,0.0,Female,less than high school,single,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,37091.24,131.0,4.23,1.0,11.0,68.0,1.0,7.0,63.0,1.0,6.0,217220.0,217822.0,53.0,Eastern,Corporate Employee,2369,7
0.0,1.0,Female,bachelor's degree,divorce,7.0,7.0,2.0,2.0,4.0,1.0,0.0,1.0,6905.8,5.0,1.67,1.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,20000.0,186777.0,55.0,Central,Corporate Employee,20,0
0.0,1.0,Male,master's degree,married,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,30007.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,30000.0,0.0,68.0,Central,Unemployed,36,6
0.0,0.0,Male,bachelor's degree,single,4.0,4.0,1.0,0.0,4.0,0.0,0.0,1.0,34085.3,120.0,3.87,1.0,10.0,13.0,1.0,3.0,107.0,1.0,10.0,132354.0,139625.88,44.0,Central,Corporate Employee,3897,5
0.0,,Female,others,single,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,0.15,152.0,6.91,1.0,19.0,35.0,1.0,5.0,117.0,1.0,15.0,20867.33,20867.83,24.0,Northeastern,Corporate Employee,2951,2
0.0,0.0,Male,,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,29.0,Southern,Corporate Employee,4229,8
0.0,,Female,vocational certificate/ diploma,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,38.0,Central,Corporate Employee,2876,5
0.0,0.0,Female,less than high school,married,3.0,3.0,2.0,0.0,3.0,2.0,0.0,2.0,200.19,22.0,1.83,1.0,4.0,10.0,1.0,2.0,12.0,1.0,3.0,8800.0,9838.0,35.0,Central,Unemployed,2456,7
0.0,,Female,,single,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,9095.86,150.0,5.36,1.0,15.0,59.0,1.0,5.0,91.0,1.0,11.0,60416.42,54166.91,24.0,Central,Corporate Employee,921,2
0.0,,Female,others,single,6.0,5.0,4.0,0.0,2.0,0.0,0.0,1.0,40556.52,79.0,3.43,1.0,11.0,12.0,1.0,2.0,67.0,1.0,11.0,76187.0,42959.68,33.0,Central,Corporate Employee,1842,2
0.0,,Male,,,2.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,5.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,Central,Corporate Employee,1891,8
0.0,,Female,bachelor's degree,married - registered,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,30.0,Northern,Professional,538,0
0.0,,Female,,married,3.0,3.0,1.0,0.0,3.0,3.0,0.0,1.0,50.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,Central,Unemployed,2807,2
0.0,,Male,,single,4.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,0.15,243.0,14.29,1.0,26.0,211.0,1.0,25.0,32.0,1.0,4.0,212291.02,212347.43,28.0,Central,Corporate Employee,1706,8
0.0,,Female,,,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,3.04,155.0,6.46,1.0,16.0,53.0,1.0,6.0,102.0,1.0,11.0,62154.46,62252.05,60.0,Southern,Corporate Employee,4289,2
0.0,0.0,Female,high school,married,3.0,3.0,2.0,0.0,3.0,6.0,0.0,2.0,28.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,Central,Corporate Employee,3111,7
0.0,0.0,Female,high school,single,2.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,1000.33,120.0,5.71,2.0,17.0,44.0,1.0,7.0,76.0,1.0,10.0,7141.3,6711.01,34.0,Central,Corporate Employee,3248,7
0.0,1.0,Female,bachelor's degree,widow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,64.0,Northeastern,Professional,246,0
0.0,0.0,Female,less than high school,single,4.0,4.0,1.0,0.0,3.0,2.0,0.0,1.0,8475.64,37.0,2.18,1.0,7.0,15.0,1.0,3.0,22.0,1.0,4.0,20175.0,11700.0,35.0,Central,Corporate Employee,3883,7
0.0,1.0,Male,high school,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,54.0,Central,Corporate Employee,4001,1
0.0,0.0,Male,high school,single,4.0,4.0,1.0,0.0,4.0,1.0,0.0,1.0,5.35,30.0,2.14,1.0,6.0,6.0,1.0,1.0,24.0,1.0,5.0,18700.0,18718.93,23.0,Northeastern,Corporate Employee,3176,1
0.0,0.0,Male,bachelor's degree,married - non registered,12.0,10.0,10.0,5.0,5.0,2.0,0.0,3.0,4238.46,102.0,3.4,1.0,14.0,32.0,1.0,4.0,70.0,1.0,11.0,167076.85,179168.66,42.0,Southern,Corporate Employee,785,6
0.0,1.0,Male,bachelor's degree,single,8.0,8.0,4.0,1.0,6.0,1.0,1.0,3.0,4731.85,130.0,5.0,1.0,11.0,65.0,1.0,5.0,65.0,1.0,6.0,906022.1,905598.4,55.0,Central,Entrepreneur,4058,6
0.0,0.0,Male,bachelor's degree,single,6.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,2057.59,20.0,1.43,1.0,3.0,6.0,1.0,2.0,14.0,1.0,2.0,34400.0,62341.0,33.0,Central,Corporate Employee,1410,5
0.0,,Male,,single,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,30.56,49.0,Eastern,Corporate Employee,2538,8
0.0,0.0,Female,high school,single,3.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,Central,Corporate Employee,155,7
0.0,0.0,Male,vocational certificate,single,3.0,3.0,1.0,0.0,4.0,1.0,0.0,1.0,727.13,453.0,15.62,1.0,29.0,306.0,1.0,21.0,147.0,1.0,13.0,117476.0,116749.75,26.0,Western,Corporate Employee,3010,5
0.0,1.0,Female,high school,single,4.0,4.0,2.0,0.0,4.0,1.0,0.0,2.0,97373.75,59.0,2.36,1.0,9.0,22.0,1.0,2.0,37.0,1.0,7.0,301626.38,284867.71,43.0,Central,Corporate Employee,1687,7
0.0,0.0,Male,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,33.0,Central,Freelancer,2902,4
0.0,,Male,bachelor's degree,single,7.0,6.0,1.0,4.0,3.0,0.0,0.0,1.0,907.42,77.0,3.35,1.0,14.0,14.0,1.0,2.0,63.0,1.0,12.0,28189.0,30258.0,28.0,Central,Corporate Employee,3360,5
0.0,,Female,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,44.0,Northeastern,Entrepreneur,626,3
0.0,0.0,Male,others,single,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,1100.93,24.0,1.6,1.0,3.0,5.0,1.0,1.0,19.0,1.0,2.0,32500.0,31400.0,50.0,Central,Corporate Employee,3864,8
0.0,0.0,Female,less than high school,single,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,Northeastern,Entrepreneur,1896,3
0.0,,Female,others,single,4.0,4.0,2.0,0.0,4.0,1.0,0.0,1.0,14.01,56.0,3.11,1.0,6.0,10.0,1.0,2.0,46.0,1.0,6.0,1781.0,1823.0,24.0,Southern,Student,1347,2
0.0,0.0,Female,bachelor's degree,single,4.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0,500.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,Central,Corporate Employee,570,5
0.0,0.0,Female,high school,single,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,36.0,Central,Entrepreneur,4291,3
0.0,0.0,Male,vocational certificate,single,4.0,4.0,4.0,0.0,2.0,0.0,0.0,1.0,0.15,16.0,2.0,1.0,4.0,7.0,1.0,2.0,9.0,1.0,3.0,24400.0,24400.0,31.0,Central,Corporate Employee,1759,5
0.0,1.0,Male,master's degree,single,8.0,7.0,3.0,1.0,4.0,0.0,0.0,1.0,35553.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,Central,Corporate Employee,4074,5
0.0,,Female,others,single,3.0,3.0,2.0,0.0,4.0,1.0,0.0,2.0,6000.6,122.0,4.52,1.0,14.0,37.0,1.0,7.0,85.0,1.0,8.0,29888.25,28489.01,27.0,Central,Corporate Employee,1817,2
0.0,0.0,Male,bachelor's degree,married,6.0,5.0,5.0,0.0,5.0,0.0,0.0,2.0,10891.26,8.0,1.6,1.0,2.0,0.0,0.0,0.0,8.0,1.0,2.0,0.0,27462.3,70.0,Central,Corporate Employee,2066,6
0.0,0.0,Male,high school,single,5.0,5.0,1.0,2.0,3.0,1.0,0.0,1.0,20201.9,66.0,3.14,1.0,6.0,20.0,1.0,2.0,46.0,1.0,5.0,147067.19,127188.65,31.0,Eastern,Corporate Employee,3328,1
0.0,,Female,less than high school,single,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,416.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,Central,Corporate Employee,4334,7
0.0,0.0,Male,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,23.0,Eastern,Unemployed,2007,1
0.0,1.0,Female,bachelor's degree,single,5.0,5.0,2.0,0.0,6.0,0.0,0.0,2.0,249599.92,10.0,1.43,1.0,2.0,1.0,1.0,1.0,9.0,1.0,2.0,21000.0,16438.0,52.0,Central,Corporate Employee,2976,5
0.0,,Male,others,single,3.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,3381.94,22.0,1.83,1.0,4.0,4.0,1.0,2.0,18.0,1.0,4.0,41470.0,45668.11,36.0,Central,Student,981,8
3.0,1.0,Male,bachelor's degree,married,5.0,5.0,1.0,1.0,3.0,0.0,0.0,1.0,1972.83,4.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,30000.0,29700.0,65.0,Central,Corporate Employee,2301,6
0.0,,Female,,single,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,Northeastern,Freelancer,191,4
0.0,0.0,Female,less than high school,single,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,45.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,Central,Entrepreneur,1140,3
0.0,0.0,Female,bachelor's degree,single,5.0,3.0,4.0,2.0,0.0,1.0,0.0,1.0,14603.35,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4068.9,49.0,Central,Entrepreneur,700,3
0.0,1.0,Female,bachelor's degree,others,9.0,7.0,6.0,1.0,5.0,1.0,0.0,2.0,433996.17,77.0,2.85,1.0,9.0,3.0,1.0,1.0,74.0,1.0,9.0,225916.34,233860.58,52.0,Central,Corporate Employee,4155,0
0.0,0.0,Female,vocational certificate/ diploma,single,5.0,5.0,1.0,0.0,4.0,1.0,0.0,1.0,149.79,13.0,1.63,1.0,3.0,9.0,1.0,3.0,4.0,2.0,2.0,2680.0,2630.0,26.0,Central,Corporate Employee,607,5
0.0,1.0,Female,bachelor's degree,single,3.0,3.0,1.0,1.0,2.0,1.0,0.0,1.0,1875.27,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,60000.0,60664.32,33.0,Central,Professional,302,5
1.0,1.0,Male,bachelor's degree,married - registered,7.0,7.0,3.0,1.0,5.0,1.0,0.0,2.0,307985.67,116.0,4.3,1.0,13.0,14.0,1.0,5.0,102.0,1.0,9.0,522466.92,373738.13,47.0,Central,Corporate Employee,3421,6
0.0,,Male,,,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.02,117.0,11.7,3.0,30.0,38.0,1.0,7.0,79.0,1.0,23.0,9960.0,9960.04,30.0,Central,Corporate Employee,4246,8
0.0,0.0,Female,high school,single,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,42.0,Southern,Corporate Employee,1061,7
0.0,0.0,Female,high school,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,38.0,Northeastern,Corporate Employee,2566,7
