Number of Children,Number of Vehicles,Gender,Education level,Marital status,Savings Account,Savings Account Subgroup,Health Insurance,Lending,Payment,Service,Business Lending,Deposit Account,Deposit Account Balance,Deposit Account Transactions,Deposit Account Transactions AVG,Deposit Account Transactions MIN,Deposit Account Transactions MAX,Deposit Account Inflow,Deposit Account Inflow MIN,Deposit Account Inflow MAX,Deposit Account Outflow,Deposit Account Outflow MIN,Deposit Account Outflow MAX,Deposit Account Inflow Amount,Deposit Account Outflow Amount,Age,Region,Occupation Group,cluster,merged_cluster
0.0,0.0,Male,high school,single,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,Central,Freelancer,0,0
0.0,0.0,Female,bachelor's degree,married - registered,5.0,5.0,1.0,1.0,4.0,1.0,0.0,1.0,106626.09,88.0,3.26,1.0,8.0,9.0,1.0,3.0,79.0,1.0,5.0,217889.67,149031.34,35.0,Central,Corporate Employee,0,0
0.0,0.0,Female,less than high school,married,4.0,4.0,1.0,0.0,4.0,0.0,0.0,1.0,3147.43,258.0,8.9,1.0,15.0,155.0,1.0,8.0,103.0,1.0,8.0,57450.0,61223.0,24.0,Northeastern,Freelancer,0,0
0.0,0.0,Female,bachelor's degree,married,4.0,4.0,2.0,0.0,5.0,1.0,0.0,2.0,14900.71,113.0,4.19,1.0,9.0,29.0,1.0,3.0,84.0,1.0,7.0,59815.38,59007.73,50.0,Central,Professional,0,0
0.0,0.0,Female,bachelor's degree,single,5.0,5.0,4.0,0.0,6.0,1.0,0.0,4.0,230344.6,40.0,2.0,1.0,5.0,9.0,1.0,2.0,31.0,1.0,4.0,122999.0,143282.07,36.0,Central,Unemployed,0,0
0.0,0.0,Female,bachelor's degree,single,3.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,8961.33,77.0,3.21,1.0,9.0,42.0,1.0,9.0,35.0,1.0,4.0,9980.0,23236.0,32.0,Central,Corporate Employee,0,0
0.0,,Female,bachelor's degree,single,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,52.0,Southern,Corporate Employee,0,0
0.0,,Female,others,single,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,27.0,Central,Corporate Employee,0,0
0.0,0.0,Female,others,single,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,38.0,Northeastern,Entrepreneur,0,0
1.0,,Female,others,married - registered,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,60.0,Southern,Entrepreneur,0,0
0.0,0.0,Female,bachelor's degree,married - registered,5.0,5.0,1.0,0.0,5.0,0.0,0.0,1.0,31429.61,26.0,1.86,1.0,6.0,2.0,1.0,1.0,24.0,1.0,6.0,126722.0,165061.86,43.0,Northeastern,Entrepreneur,0,0
0.0,,Male,others,others,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,4134.23,3.0,1.5,1.0,2.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,1934.0,27.0,Central,Student,0,0
1.0,1.0,Female,high school,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,62.0,Southern,Freelancer,0,0
0.0,0.0,Male,less than high school,married,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,945.49,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,200.0,60.0,Northeastern,Freelancer,0,0
0.0,0.0,Female,high school,single,7.0,5.0,8.0,1.0,2.0,1.0,0.0,4.0,37376.18,54.0,2.45,1.0,5.0,22.0,1.0,3.0,32.0,1.0,3.0,28392.0,38874.88,26.0,Central,Freelancer,0,0
0.0,0.0,Male,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,40.0,Northern,Freelancer,0,0
0.0,,Male,others,single,4.0,4.0,1.0,0.0,4.0,1.0,0.0,1.0,4.1,114.0,4.22,1.0,10.0,52.0,1.0,6.0,62.0,1.0,5.0,22927.0,23199.13,23.0,Central,Student,0,0
0.0,0.0,Male,vocational certificate/ diploma,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,47.0,Central,Corporate Employee,0,0
0.0,0.0,Male,high school,married - registered,8.0,6.0,5.0,2.0,4.0,0.0,0.0,1.0,6903.66,11.0,1.38,1.0,2.0,3.0,1.0,1.0,8.0,1.0,2.0,21000.0,14131.0,58.0,Eastern,Corporate Employee,0,0
0.0,,Male,others,single,3.0,3.0,1.0,1.0,2.0,2.0,0.0,1.0,133794.99,7.0,1.75,1.0,3.0,0.0,0.0,0.0,7.0,1.0,3.0,0.0,238613.97,27.0,Central,Student,0,0
0.0,,Female,vocational certificate/ diploma,others,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,52.45,17.0,1.42,1.0,2.0,8.0,1.0,2.0,9.0,1.0,2.0,6000.0,7240.0,63.0,Central,Unemployed,0,0
0.0,0.0,Female,others,single,5.0,5.0,2.0,0.0,4.0,1.0,0.0,2.0,4068.31,337.0,10.87,1.0,23.0,102.0,1.0,8.0,235.0,1.0,17.0,79723.0,85847.07,34.0,Central,Corporate Employee,0,0
1.0,1.0,Male,less than high school,married,5.0,5.0,2.0,1.0,2.0,1.0,0.0,1.0,1810.69,101.0,3.37,1.0,8.0,59.0,1.0,6.0,42.0,1.0,6.0,113419.0,117060.0,56.0,Central,Entrepreneur,0,0
0.0,,Female,,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,Southern,Unemployed,0,0
0.0,0.0,Male,bachelor's degree,single,6.0,6.0,1.0,2.0,5.0,1.0,0.0,1.0,4195.84,102.0,3.78,1.0,8.0,21.0,1.0,3.0,81.0,1.0,6.0,155864.0,166281.4,41.0,Eastern,Entrepreneur,0,0
0.0,,Male,bachelor's degree,single,5.0,5.0,4.0,1.0,1.0,2.0,0.0,1.0,16791.51,20.0,1.43,1.0,4.0,3.0,1.0,1.0,17.0,1.0,3.0,31406.77,27815.93,26.0,Central,Corporate Employee,0,0
0.0,,Female,others,married - registered,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,38.0,Northeastern,Corporate Employee,0,0
0.0,1.0,Male,bachelor's degree,married - registered,4.0,4.0,1.0,1.0,2.0,1.0,0.0,1.0,3030.46,8.0,1.33,1.0,2.0,2.0,1.0,1.0,6.0,1.0,1.0,18000.0,17508.05,69.0,Central,Corporate Employee,0,0
0.0,0.0,Male,bachelor's degree,single,4.0,4.0,1.0,0.0,5.0,1.0,0.0,1.0,1351.66,104.0,3.59,1.0,11.0,20.0,1.0,3.0,84.0,1.0,9.0,22394.0,21079.94,44.0,Central,Corporate Employee,0,0
0.0,0.0,Female,vocational certificate/ diploma,single,3.0,3.0,1.0,0.0,4.0,1.0,0.0,1.0,12590.54,107.0,3.69,1.0,12.0,52.0,1.0,5.0,55.0,1.0,8.0,66375.0,72267.43,29.0,Southern,Corporate Employee,0,0
0.0,0.0,Female,less than high school,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,Central,Corporate Employee,0,0
0.0,0.0,Male,less than high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,57.0,Northeastern,Freelancer,0,0
0.0,,Female,high school,single,5.0,5.0,1.0,1.0,2.0,0.0,0.0,1.0,0.4,34.0,4.86,1.0,12.0,12.0,1.0,4.0,22.0,1.0,8.0,41600.0,41599.6,31.0,Central,Corporate Employee,0,0
0.0,0.0,Female,less than high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,19.0,Southern,Student,0,0
0.0,,Male,,single,4.0,4.0,1.0,0.0,4.0,1.0,0.0,1.0,801.54,48.0,1.92,1.0,5.0,8.0,1.0,2.0,40.0,1.0,4.0,3597.0,4448.5,23.0,Northeastern,Student,0,0
0.0,0.0,Female,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,21.0,Southern,Student,0,0
0.0,1.0,Female,bachelor's degree,married,3.0,3.0,2.0,0.0,3.0,1.0,0.0,2.0,13710.55,92.0,2.97,1.0,6.0,49.0,1.0,6.0,43.0,1.0,4.0,34661.0,24998.4,60.0,Central,Corporate Employee,0,0
0.0,0.0,Male,vocational certificate/ diploma,single,4.0,4.0,2.0,0.0,5.0,1.0,0.0,2.0,9191.47,129.0,4.3,1.0,11.0,32.0,1.0,4.0,97.0,1.0,7.0,137196.0,136991.58,36.0,Central,Freelancer,0,0
0.0,0.0,Female,others,married - registered,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,129.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,Central,Corporate Employee,0,0
0.0,0.0,Female,bachelor's degree,married,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,5159.73,12.0,2.4,1.0,5.0,5.0,1.0,1.0,7.0,1.0,4.0,38900.0,38277.21,40.0,Southern,Corporate Employee,0,0
0.0,0.0,Female,less than high school,married,5.0,5.0,1.0,0.0,4.0,0.0,0.0,1.0,3204.5,57.0,2.04,1.0,7.0,29.0,1.0,6.0,28.0,1.0,2.0,28375.69,30541.58,54.0,Central,Freelancer,0,0
0.0,0.0,Female,bachelor's degree,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,35.0,Central,Student,0,0
0.0,0.0,Female,bachelor's degree,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0.09,22.0,2.2,1.0,8.0,6.0,1.0,3.0,16.0,1.0,5.0,7439.0,7460.1,35.0,Central,Unemployed,0,0
0.0,1.0,Female,master's degree,single,4.0,4.0,1.0,0.0,4.0,1.0,0.0,1.0,842882.9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,20.0,59.0,Eastern,Entrepreneur,5,5
0.0,1.0,Male,less than high school,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,51.0,Central,Entrepreneur,0,0
0.0,0.0,Female,high school,single,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,33.0,Central,Corporate Employee,0,0
0.0,0.0,Female,high school,single,5.0,5.0,2.0,0.0,7.0,1.0,0.0,2.0,16.52,28.0,2.0,1.0,7.0,7.0,1.0,1.0,21.0,1.0,7.0,4806.0,4989.06,24.0,Northeastern,Student,0,0
0.0,1.0,Male,vocational certificate/ diploma,married,3.0,3.0,4.0,0.0,1.0,1.0,0.0,1.0,10491.1,5.0,1.25,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,10492.0,355.0,44.0,Central,Corporate Employee,0,0
0.0,0.0,Female,high school,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,148.1,153.0,4.94,1.0,20.0,41.0,1.0,4.0,112.0,1.0,19.0,26562.31,28282.76,29.0,Central,Student,0,0
1.0,1.0,Male,high school,single,6.0,6.0,2.0,0.0,6.0,0.0,0.0,1.0,531724.51,21.0,1.5,1.0,3.0,5.0,1.0,1.0,16.0,1.0,3.0,202300.0,450200.0,67.0,Central,Corporate Employee,5,5
0.0,0.0,Female,high school,single,4.0,4.0,2.0,0.0,4.0,1.0,0.0,2.0,0.0,338.0,10.9,1.0,25.0,142.0,1.0,10.0,196.0,1.0,17.0,70294.0,70294.0,24.0,Central,Student,0,0
0.0,0.0,Female,high school,single,5.0,5.0,2.0,0.0,4.0,1.0,0.0,1.0,19293.06,51.0,2.43,1.0,8.0,14.0,1.0,3.0,37.0,1.0,6.0,47540.5,63248.0,40.0,Central,Corporate Employee,0,0
0.0,0.0,Female,high school,single,3.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,124.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,Central,Entrepreneur,0,0
0.0,0.0,Male,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,36.0,Eastern,Freelancer,0,0
0.0,0.0,Male,less than high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,45.0,Eastern,Freelancer,0,0
0.0,1.0,Female,bachelor's degree,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,58.0,Central,Entrepreneur,0,0
0.0,,Female,others,single,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,23.0,Northeastern,Student,0,0
0.0,0.0,Female,bachelor's degree,single,4.0,4.0,2.0,0.0,4.0,0.0,0.0,2.0,633.21,24.0,1.5,1.0,3.0,11.0,1.0,2.0,13.0,1.0,2.0,56800.0,56489.0,55.0,Eastern,Entrepreneur,0,0
0.0,,Female,bachelor's degree,married - registered,3.0,3.0,4.0,0.0,2.0,0.0,0.0,1.0,452.02,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2000.0,44.0,Northern,Entrepreneur,0,0
0.0,0.0,Female,bachelor's degree,married - registered,4.0,4.0,2.0,1.0,3.0,1.0,0.0,2.0,36104.06,43.0,2.05,1.0,5.0,20.0,1.0,3.0,23.0,1.0,3.0,358280.0,347802.11,46.0,Northern,Entrepreneur,4,4
0.0,0.0,Female,bachelor's degree,single,3.0,3.0,1.0,2.0,2.0,1.0,0.0,1.0,7500.0,20.0,1.82,1.0,3.0,6.0,1.0,1.0,14.0,1.0,3.0,25402.0,26902.0,38.0,Northern,Corporate Employee,0,0
0.0,0.0,Male,high school,,4.0,4.0,1.0,0.0,4.0,0.0,0.0,1.0,1.97,45.0,2.81,1.0,7.0,14.0,1.0,3.0,31.0,1.0,6.0,44061.67,44960.0,38.0,Central,Corporate Employee,0,0
0.0,0.0,Female,bachelor's degree,married - registered,7.0,6.0,4.0,1.0,3.0,0.0,0.0,1.0,56.68,7.0,1.4,1.0,2.0,1.0,1.0,1.0,6.0,1.0,2.0,4900.0,6024.0,53.0,Northeastern,Corporate Employee,0,0
0.0,,Male,less than high school,single,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,35011.76,55.0,2.75,1.0,7.0,10.0,1.0,2.0,45.0,1.0,6.0,147358.89,119053.93,25.0,Central,Corporate Employee,0,0
0.0,,Male,,married,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,67.0,Northeastern,Entrepreneur,0,0
0.0,0.0,Male,vocational certificate/ diploma,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,45.0,Central,Corporate Employee,0,0
0.0,0.0,Male,others,married - registered,4.0,4.0,1.0,1.0,3.0,1.0,0.0,1.0,1.24,14.0,2.8,2.0,4.0,7.0,1.0,2.0,7.0,1.0,2.0,4900.0,4900.0,34.0,Central,Corporate Employee,0,0
0.0,0.0,Female,high school,married,4.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,0.05,141.0,8.29,2.0,22.0,29.0,1.0,4.0,112.0,1.0,18.0,37247.38,37548.0,52.0,Eastern,Corporate Employee,0,0
1.0,1.0,Male,less than high school,married,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,1.07,27.0,1.93,1.0,6.0,8.0,1.0,2.0,19.0,1.0,4.0,49720.0,50191.0,48.0,Northeastern,Freelancer,0,0
0.0,0.0,Female,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,33.0,Eastern,Corporate Employee,0,0
0.0,,Female,high school,married,6.0,6.0,3.0,0.0,4.0,0.0,0.0,2.0,0.56,200.0,7.41,2.0,17.0,87.0,1.0,8.0,113.0,1.0,9.0,154314.0,154314.18,57.0,Central,Corporate Employee,0,0
2.0,0.0,Female,bachelor's degree,married - registered,4.0,4.0,1.0,0.0,2.0,0.0,0.0,1.0,7596.6,73.0,3.32,1.0,7.0,10.0,1.0,2.0,63.0,1.0,6.0,27688.0,34194.92,47.0,Northern,Professional,0,0
0.0,0.0,Male,bachelor's degree,single,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,35.0,Central,Corporate Employee,0,0
0.0,,Female,,,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,Central,Corporate Employee,0,0
1.0,1.0,Male,high school,married,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,3675.19,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4000.0,3900.0,48.0,Northeastern,Entrepreneur,0,0
0.0,,Female,less than high school,married,4.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,1828.42,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,340.0,500.0,38.0,Central,Freelancer,0,0
0.0,0.0,Female,bachelor's degree,single,5.0,4.0,3.0,0.0,3.0,1.0,0.0,3.0,15650.15,96.0,3.31,1.0,8.0,20.0,1.0,3.0,76.0,1.0,6.0,39999.0,36253.36,25.0,Central,Student,0,0
0.0,1.0,Female,bachelor's degree,married - registered,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,60.0,Northeastern,Professional,0,0
1.0,0.0,Female,high school,married,4.0,4.0,2.0,0.0,5.0,0.0,0.0,2.0,9561.99,50.0,3.13,1.0,13.0,17.0,1.0,3.0,33.0,1.0,10.0,18446.51,9868.05,31.0,Central,Corporate Employee,0,0
0.0,,Female,,,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,3305.88,51.0,2.22,1.0,4.0,14.0,1.0,3.0,37.0,1.0,4.0,8410.0,4925.0,22.0,Northeastern,Student,0,0
0.0,0.0,Female,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,38.0,Central,Freelancer,0,0
0.0,0.0,Female,high school,divorce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,43.0,Northeastern,Freelancer,0,0
0.0,,Female,others,single,4.0,4.0,2.0,0.0,3.0,1.0,0.0,2.0,0.53,153.0,7.65,3.0,30.0,34.0,1.0,6.0,119.0,1.0,24.0,9849.88,9929.5,41.0,Northeastern,Entrepreneur,0,0
0.0,,Female,,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,32.88,96.0,4.0,1.0,10.0,43.0,1.0,7.0,53.0,1.0,6.0,13706.28,14004.51,23.0,Central,Entrepreneur,0,0
0.0,1.0,Male,others,married - registered,8.0,8.0,3.0,2.0,5.0,0.0,0.0,2.0,11857.45,109.0,4.04,1.0,9.0,13.0,1.0,2.0,96.0,1.0,7.0,86079.27,83275.22,53.0,Central,Corporate Employee,0,0
0.0,0.0,Male,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,26.0,Central,Entrepreneur,0,0
0.0,0.0,Female,bachelor's degree,single,3.0,3.0,1.0,0.0,4.0,1.0,0.0,1.0,9816.5,81.0,3.24,1.0,15.0,21.0,1.0,5.0,60.0,1.0,10.0,56917.0,51206.5,33.0,Central,Professional,0,0
0.0,0.0,Male,less than high school,single,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,Western,Corporate Employee,0,0
0.0,0.0,Female,high school,single,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,25.0,Central,Entrepreneur,0,0
0.0,0.0,Female,less than high school,married,4.0,4.0,1.0,0.0,3.0,2.0,0.0,1.0,97.98,22.0,1.69,1.0,5.0,8.0,1.0,2.0,14.0,1.0,3.0,22200.0,32146.0,54.0,Central,Corporate Employee,0,0
0.0,0.0,Male,less than high school,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,38.0,Central,Entrepreneur,0,0
0.0,,Female,others,single,4.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,200.04,18.0,1.5,1.0,6.0,5.0,1.0,1.0,13.0,1.0,5.0,1596.0,2770.0,25.0,Central,Student,0,0
2.0,,Female,bachelor's degree,single,7.0,5.0,5.0,2.0,1.0,1.0,0.0,2.0,279911.94,15.0,1.5,1.0,3.0,13.0,1.0,2.0,2.0,1.0,1.0,55500.0,30045.45,59.0,Central,Corporate Employee,0,0
0.0,0.0,Female,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,31.0,Northeastern,Student,0,0
0.0,1.0,Male,bachelor's degree,married,5.0,5.0,2.0,2.0,2.0,1.0,0.0,1.0,56260.26,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,10000.0,0.0,76.0,Central,Entrepreneur,0,0
0.0,0.0,Female,less than high school,single,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,29.0,Western,Corporate Employee,0,0
0.0,,Female,,single,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,Eastern,Corporate Employee,0,0
0.0,,Female,,single,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,Central,Corporate Employee,0,0
0.0,,Male,others,single,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,905.86,30.0,2.14,1.0,5.0,1.0,1.0,1.0,29.0,1.0,5.0,1000.0,3577.0,28.0,Central,Corporate Employee,0,0
0.0,,Male,vocational certificate/ diploma,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,54.0,Southern,Entrepreneur,0,0
0.0,,Female,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,26.0,Central,Corporate Employee,0,0
0.0,,Male,,,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.84,8.0,2.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,1.0,11100.0,11100.0,31.0,Central,Corporate Employee,0,0
0.0,0.0,Female,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,26.0,Eastern,Corporate Employee,0,0
0.0,1.0,Male,bachelor's degree,single,5.0,4.0,3.0,1.0,2.0,2.0,0.0,1.0,32166.77,11.0,1.38,1.0,3.0,6.0,1.0,2.0,5.0,1.0,1.0,79276.15,102025.69,33.0,Central,Corporate Employee,0,0
0.0,,Male,others,married - registered,4.0,4.0,1.0,1.0,2.0,0.0,0.0,1.0,0.02,7.0,2.33,2.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,1390.0,1402.72,49.0,Central,Corporate Employee,0,0
0.0,,Female,vocational certificate/ diploma,married - registered,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,54.0,Central,Corporate Employee,0,0
1.0,1.0,Female,bachelor's degree,married - registered,6.0,6.0,1.0,0.0,5.0,1.0,0.0,1.0,20766.2,150.0,5.0,1.0,14.0,44.0,1.0,6.0,106.0,1.0,8.0,91747.0,94622.12,48.0,Central,Corporate Employee,0,0
0.0,1.0,Male,bachelor's degree,married,4.0,4.0,1.0,0.0,4.0,2.0,0.0,1.0,5.55,5.0,1.67,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,21673.0,21673.01,45.0,Central,Entrepreneur,0,0
0.0,0.0,Female,bachelor's degree,single,6.0,6.0,4.0,0.0,5.0,1.0,0.0,1.0,2385.94,46.0,2.88,1.0,5.0,15.0,1.0,2.0,31.0,1.0,4.0,59714.0,67093.0,34.0,Central,Student,0,0
0.0,0.0,Female,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,39.0,Eastern,Corporate Employee,0,0
0.0,0.0,Male,bachelor's degree,single,9.0,6.0,6.0,4.0,2.0,1.0,0.0,3.0,64620.42,26.0,2.0,1.0,7.0,12.0,1.0,4.0,14.0,1.0,3.0,105098.83,155697.18,53.0,Central,Unemployed,0,0
0.0,0.0,Male,bachelor's degree,single,4.0,4.0,1.0,1.0,3.0,1.0,0.0,1.0,16706.26,4.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,9900.0,15300.46,29.0,Central,Professional,0,0
1.0,0.0,Female,high school,single,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,79.42,14.0,1.56,1.0,4.0,3.0,1.0,1.0,11.0,1.0,4.0,3000.0,3131.47,51.0,Eastern,Freelancer,0,0
0.0,0.0,Male,,single,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,32.0,Northeastern,Corporate Employee,0,0
0.0,0.0,Female,high school,single,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1475.0,174.0,6.0,1.0,21.0,75.0,1.0,8.0,99.0,1.0,13.0,74900.09,81926.52,27.0,Central,Corporate Employee,0,0
0.0,,Male,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,46.0,Central,Entrepreneur,0,0
,,Male,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,55.0,Central,Freelancer,0,0
0.0,1.0,Female,bachelor's degree,married,4.0,4.0,1.0,1.0,3.0,1.0,0.0,1.0,6283.38,77.0,3.08,1.0,11.0,23.0,1.0,6.0,54.0,1.0,9.0,344576.0,348968.3,43.0,Central,Entrepreneur,4,4
0.0,0.0,Female,bachelor's degree,married,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,Central,Corporate Employee,0,0
0.0,1.0,Female,bachelor's degree,married,3.0,3.0,2.0,0.0,4.0,0.0,0.0,2.0,232852.66,38.0,2.53,1.0,6.0,12.0,1.0,2.0,26.0,1.0,4.0,70320.41,67816.0,42.0,Eastern,Corporate Employee,0,0
0.0,0.0,Female,others,married - registered,6.0,6.0,1.0,1.0,4.0,0.0,0.0,1.0,5.43,113.0,4.19,1.0,8.0,52.0,1.0,4.0,61.0,1.0,5.0,19302.85,20684.18,37.0,Central,Entrepreneur,0,0
0.0,,Female,others,others,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,11901.35,3.0,1.5,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,12371.23,480.0,23.0,Northeastern,Student,0,0
0.0,,Male,others,single,4.0,4.0,1.0,0.0,4.0,1.0,0.0,1.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,Central,Student,0,0
0.0,0.0,Female,others,married - registered,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,41.0,Central,Professional,0,0
0.0,0.0,Male,high school,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,56.0,Central,Corporate Employee,0,0
