Number of Children,Number of Vehicles,Gender,Education level,Marital status,Savings Account,Savings Account Subgroup,Health Insurance,Lending,Payment,Service,Business Lending,Deposit Account,Deposit Account Balance,Deposit Account Transactions,Deposit Account Transactions AVG,Deposit Account Transactions MIN,Deposit Account Transactions MAX,Deposit Account Inflow,Deposit Account Inflow MIN,Deposit Account Inflow MAX,Deposit Account Outflow,Deposit Account Outflow MIN,Deposit Account Outflow MAX,Deposit Account Inflow Amount,Deposit Account Outflow Amount,Age,Region,Occupation Group,CUST_ID,Demog Summary
1.0,Unknown,Female,bachelor's degree,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,54,Northeastern,Homemaker,3722,"This customer represents a midlife, married woman who is dedicated to managing her household in the Northeastern region. With a bachelor's degree, she brings a well-rounded educational background to her role as a homemaker. Her family life centers around her spouse and one child, reflecting a stable and nurturing environment."
0.0,Unknown,Male,others,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,325.0,80.0,3.2,1.0,7.0,21.0,1.0,3.0,59.0,1.0,5.0,9657.0,9417.63,22,Central,Student,1068,"This individual is a young adult male pursuing studies, residing in the Central region. With an educational background categorized as ""others,"" he is currently focused on academic endeavors rather than a specific career path. As a single person with no children, his lifestyle reflects the independence and exploration typical of his life stage."
0.0,0.0,Male,high school,single,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,496.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,Northeastern,Freelancer,3112,"This customer represents a young, independent male freelancer based in the Northeastern region, navigating early adulthood with a high school education. As a single individual with no children, his lifestyle reflects flexibility and self-reliance, likely prioritizing career growth and personal interests over family commitments at this stage."
0.0,0.0,Male,high school,married - registered,5.0,5.0,1.0,1.0,4.0,0.0,0.0,1.0,148.82,25.0,1.79,1.0,4.0,12.0,1.0,2.0,13.0,1.0,2.0,11106.0,11352.92,42,Central,Corporate Employee,3330,"This individual reflects a mid-career male corporate professional residing in the Central region. With a high school education as his academic foundation, he has established a stable life alongside his registered spouse. While he and his partner have chosen not to have children, his focus remains on navigating the demands of his professional role within the corporate sector."
0.0,1.0,Female,bachelor's degree,single,5.0,4.0,5.0,0.0,4.0,1.0,0.0,4.0,193181.94,88.0,3.14,1.0,10.0,26.0,1.0,5.0,62.0,1.0,5.0,73775.68,86721.22,54,Central,Corporate Employee,283,"This customer represents an experienced, mid-life female professional working in the corporate sector and residing in the Central region. With a bachelor's degree shaping her career trajectory, she brings a well-rounded educational background to her role. As a single individual with no children, her lifestyle likely emphasizes personal growth, career advancement, and independent decision-making."
0.0,Unknown,Female,others,married - registered,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,33592.22,47.0,2.94,1.0,11.0,32.0,1.0,7.0,15.0,1.0,4.0,70860.0,37615.0,28,Northeastern,Professional,1779,"This individual is a young, married professional woman residing in the Northeastern region. With a non-traditional educational background, she has carved out a career in a specialized professional field. At 28 years old, she is in the early stages of her adult life, focusing on personal and career growth alongside her registered marital partnership. Currently, she and her spouse do not have children, allowing her to channel her energy into building a stable foundation for the future."
0.0,0.0,Male,bachelor's degree,single,3.0,3.0,3.0,0.0,3.0,1.0,0.0,3.0,10290.07,81.0,3.24,1.0,17.0,23.0,1.0,3.0,58.0,1.0,14.0,55554.17,49893.03,28,Central,Corporate Employee,4320,"This individual represents a young, single male navigating the early stages of his professional journey as a corporate employee. Residing in the Central region, he holds a bachelor's degree, reflecting a solid educational foundation that supports his career aspirations. With no children, his current lifestyle is likely focused on personal growth, career advancement, and exploring opportunities that align with his ambitions."
0.0,Unknown,Male,less than high school,married,8.0,8.0,4.0,1.0,5.0,1.0,0.0,2.0,65246.3,52.0,2.6,1.0,6.0,13.0,1.0,2.0,39.0,1.0,4.0,226135.0,212474.9,45,Central,Corporate Employee,541,"This individual represents a mid-career male corporate professional residing in the Central region. With an education level below high school, he has navigated his career path through practical experience and skill development. Married but without children, his household dynamic allows for a focus on personal and professional growth."
0.0,0.0,Female,high school,single,4.0,4.0,2.0,0.0,3.0,1.0,0.0,2.0,185.13,46.0,2.09,1.0,6.0,13.0,1.0,2.0,33.0,1.0,5.0,53900.0,64076.79,51,Central,Corporate Employee,2551,"This customer represents an experienced, middle-aged female corporate professional residing in the Central region. With a high school education as her academic foundation, she has built a career in the corporate sector. Currently single and without children, her lifestyle reflects an independent and career-focused approach, likely prioritizing personal growth and professional achievements."
0.0,Unknown,Male,others,single,4.0,4.0,2.0,0.0,2.0,1.0,0.0,1.0,41885.82,18.0,1.5,1.0,4.0,2.0,1.0,1.0,16.0,1.0,3.0,30666.3,23477.5,50,Northern,Corporate Employee,860,"This individual reflects a midlife male corporate professional residing in the northern region. With a non-traditional educational background, he has carved out a career in the corporate sector. As a single person without children, his lifestyle likely emphasizes personal growth, career advancement, and independent pursuits."
0.0,Unknown,Male,others,single,4.0,4.0,1.0,0.0,4.0,1.0,0.0,1.0,0.43,462.0,15.93,1.0,28.0,400.0,2.0,27.0,62.0,1.0,7.0,399823.33,399823.87,22,Central,Corporate Employee,3832,"This individual is a young adult male navigating the early stages of his professional journey as a corporate employee in the Central region. With a non-traditional educational background, he is currently single and focused on personal and career growth. Without the responsibilities of children, his lifestyle likely reflects a degree of flexibility and independence, characteristic of someone building their foundation for future opportunities."
0.0,0.0,Male,high school,single,6.0,6.0,1.0,0.0,5.0,0.0,0.0,1.0,1118.06,44.0,2.44,1.0,6.0,21.0,1.0,4.0,23.0,1.0,4.0,158866.0,158414.1,33,Southern,Corporate Employee,2103,"This individual is a young adult male navigating a corporate career in the Southern region. With a high school education as his academic foundation, he is focused on professional growth while maintaining a single lifestyle. Without children, his current priorities likely center on personal development and career advancement, reflecting a stage of life marked by independence and ambition."
0.0,0.0,Male,less than high school,single,4.0,4.0,1.0,0.0,4.0,0.0,0.0,1.0,145134.01,146.0,4.71,1.0,10.0,0.0,0.0,0.0,146.0,1.0,10.0,0.0,41142.45,26,Northern,Student,3607,"This individual reflects a young, single male navigating early adulthood as a student in the Northern region. With an education level below high school, he is likely focused on building foundational skills or pursuing alternative career pathways. Unmarried and without children, his current lifestyle suggests a high degree of personal flexibility and independence, characteristic of someone in an exploratory phase of life."
0.0,1.0,Male,bachelor's degree,married - registered,8.0,8.0,5.0,1.0,5.0,1.0,0.0,2.0,165384.38,163.0,6.52,1.0,16.0,80.0,1.0,10.0,83.0,1.0,7.0,9322929.0,9160849.1,48,Central,Entrepreneur,3669,"This individual is a mid-career male entrepreneur residing in the Central region, whose bachelor's degree reflects a foundation of higher education supporting his professional endeavors. As a married man in a registered partnership, he navigates life without the responsibilities of children, allowing him to focus on personal and business growth."
0.0,1.0,Female,others,married,7.0,7.0,5.0,1.0,4.0,1.0,0.0,3.0,236721.46,70.0,2.5,1.0,8.0,26.0,1.0,4.0,44.0,1.0,4.0,475396.63,331129.11,44,Northeastern,Entrepreneur,4166,"This customer represents a mid-life female entrepreneur residing in the Northeastern region, whose educational background falls outside traditional categories. As a married individual without children, she likely balances her professional endeavors with a focus on personal and community commitments."
0.0,0.0,Female,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,35,Southern,Freelancer,3050,"This customer represents an independent, mid-career female freelancer based in the Southern region, navigating life with a high school education as her academic foundation. As a single individual without children, she is likely focused on personal growth, professional development, and exploring opportunities that align with her flexible work lifestyle."
0.0,0.0,Female,bachelor's degree,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,361.3,68.0,2.96,1.0,7.0,8.0,1.0,1.0,60.0,1.0,7.0,30000.0,31303.0,60,Central,Corporate Employee,943,"This customer represents an experienced, independent female corporate professional residing in the Central region. With a bachelor's degree shaping her career trajectory, she brings a wealth of knowledge and expertise to her role. As a single individual with no children, her lifestyle reflects a focus on personal and professional growth, likely allowing her to prioritize career advancement and leisure pursuits."
0.0,Unknown,Male,bachelor's degree,married - registered,4.0,3.0,2.0,2.0,1.0,2.0,0.0,1.0,58675.02,24.0,1.6,1.0,4.0,8.0,1.0,1.0,16.0,1.0,4.0,62477.0,43654.6,61,Central,Entrepreneur,780,"This individual represents an experienced male entrepreneur in his early sixties, residing in the Central region. With a bachelor's degree providing a solid educational foundation, he brings a well-rounded perspective to his professional endeavors. Married and in a registered partnership, he enjoys a stable personal life, though he does not have children. His profile reflects a seasoned professional likely focused on business growth and long-term planning, with a lifestyle shaped by his career and regional influences."
0.0,0.0,Male,vocational certificate/ diploma,single,5.0,5.0,1.0,0.0,6.0,0.0,0.0,1.0,4721.97,49.0,2.33,1.0,5.0,11.0,1.0,3.0,38.0,1.0,4.0,34509.0,40228.51,33,Central,Entrepreneur,3240,"This individual embodies a driven and independent male entrepreneur in his early thirties, residing in the central region. With a vocational diploma shaping his practical skillset, he channels his expertise into building and managing his own ventures. Currently single and without children, his lifestyle reflects a focus on professional growth and personal development, unencumbered by familial responsibilities."
0.0,0.0,Female,vocational certificate/ diploma,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,33,Eastern,Student,2601,"This individual is a 33-year-old woman navigating life as a dedicated student in the Eastern region. With a vocational certificate or diploma shaping her educational background, she is focused on personal and professional growth. Currently single and without children, her lifestyle reflects the independence and flexibility often associated with this stage of life."
